emp_no,from_date,to_date,first_name,last_name,title
85150,1997-04-05,9999-01-01,Olivera,Cangellaris,Senior Engineer
85154,1993-04-24,9999-01-01,Moss,Narahara,Senior Staff
85158,2002-02-28,9999-01-01,Arvind,Lampe,Senior Staff
85159,2000-06-06,9999-01-01,Kendra,Buescher,Senior Staff
85165,2000-04-09,9999-01-01,Troy,Michaels,Senior Staff
85166,1998-02-23,9999-01-01,Zissis,Decleir,Senior Engineer
85167,1999-06-26,9999-01-01,Toshiko,Nyanchama,Senior Staff
85173,1997-01-26,9999-01-01,Stepehn,Coombs,Senior Staff
85183,1991-04-11,9999-01-01,Aiman,Terwilliger,Technique Leader
85184,2001-06-10,9999-01-01,Gretta,Peng,Senior Engineer
85192,1998-10-15,9999-01-01,Bernt,Ernst,Senior Staff
85195,1995-11-12,9999-01-01,Jiafu,Quadeer,Senior Staff
85199,1999-12-16,9999-01-01,Souichi,Barbanera,Engineer
85200,1996-05-18,9999-01-01,Ebbe,Serna,Senior Engineer
85202,1990-09-17,9999-01-01,Guttorm,Erdi,Senior Engineer
85204,1999-12-27,9999-01-01,Moni,Silva,Senior Staff
85206,1986-01-22,9999-01-01,Shahar,Navazio,Technique Leader
85210,1987-01-20,9999-01-01,Yolla,Openshaw,Senior Staff
85214,1998-06-30,9999-01-01,Munehiko,Thibadeau,Senior Staff
85215,1995-08-03,9999-01-01,Along,Detkin,Senior Staff
85219,1999-01-31,9999-01-01,Anyuan,Zaiane,Senior Engineer
85220,1994-01-25,9999-01-01,Kristin,Lipner,Senior Staff
85225,1997-07-28,9999-01-01,Felicidad,Dulli,Staff
85230,1998-08-29,9999-01-01,Gal,Demke,Staff
85232,2000-02-12,9999-01-01,Prodip,Dymetman,Senior Staff
85235,2002-02-17,9999-01-01,Claudi,Marchesini,Senior Staff
85240,1997-09-12,9999-01-01,Florian,Businaro,Senior Staff
85241,1995-08-23,9999-01-01,Martijn,Falck,Senior Staff
85242,1999-09-01,9999-01-01,Kirk,Ernst,Staff
85248,1996-12-17,9999-01-01,Mayuko,Yetto,Staff
85253,2000-09-25,9999-01-01,Steve,Levasseur,Senior Staff
85256,2001-09-12,9999-01-01,Odinaldo,Kroha,Senior Engineer
85258,1988-06-27,9999-01-01,Elzbieta,Schwabacher,Senior Engineer
85264,2002-01-05,9999-01-01,Annemarie,Silva,Senior Engineer
85267,1990-01-21,9999-01-01,Masaru,Winter,Senior Staff
85272,1999-02-02,9999-01-01,Lunjin,Marrevee,Engineer
85278,1988-11-19,9999-01-01,Kamakshi,Karnin,Senior Engineer
85279,1997-11-03,9999-01-01,Iara,Decleir,Senior Staff
85281,1991-08-09,9999-01-01,Tamiya,Grospietsch,Senior Engineer
85295,2001-09-15,9999-01-01,Zvonko,Kroon,Senior Engineer
85297,1997-09-30,9999-01-01,Shuzo,Suri,Engineer
85300,1986-11-27,9999-01-01,Panayotis,Domenig,Technique Leader
85302,1997-04-12,9999-01-01,Katsuo,Braunschweig,Senior Engineer
85309,1996-03-22,9999-01-01,Shuzo,Luff,Senior Staff
85318,1989-07-15,9999-01-01,Navid,Hanratty,Senior Engineer
85323,2000-07-23,9999-01-01,Chanjung,Pargaonkar,Senior Engineer
85325,1988-07-14,9999-01-01,Nagui,Kadhim,Technique Leader
85328,1997-06-12,9999-01-01,Kien,Kitsuregawa,Senior Engineer
85331,1993-06-06,9999-01-01,Sumant,Pashtan,Technique Leader
85333,2000-06-16,9999-01-01,Radhika,Suomi,Senior Staff
85336,1999-10-07,9999-01-01,Turgut,Molberg,Staff
85338,1998-04-20,9999-01-01,Tru,Janetzko,Staff
85344,1996-01-20,9999-01-01,Owen,Dayana,Senior Staff
85347,1986-08-04,9999-01-01,Heeju,Prochazka,Senior Staff
85351,1996-03-02,9999-01-01,Conor,Passino,Engineer
85352,1999-05-12,9999-01-01,Fumitaka,Taubenfeld,Senior Staff
85353,1995-08-03,9999-01-01,Kien,Tasistro,Senior Staff
85363,2001-09-14,9999-01-01,Troy,Chartres,Senior Staff
85367,1996-02-19,9999-01-01,Shih,Rotem,Staff
85370,1996-08-27,9999-01-01,Christoph,Willoner,Senior Staff
85371,1995-08-29,9999-01-01,Suebskul,Lanphier,Senior Staff
85374,1992-07-02,9999-01-01,Hairong,Herber,Technique Leader
85376,1991-11-16,9999-01-01,Kien,Dalphin,Senior Staff
85377,2000-04-25,9999-01-01,Ishfaq,Vecchio,Senior Engineer
85383,1996-11-08,9999-01-01,Bodo,Bergere,Engineer
85385,1993-03-24,9999-01-01,Alper,Bennis,Senior Staff
85391,1997-01-02,9999-01-01,Aleksander,Glinert,Staff
85392,1997-01-09,9999-01-01,Jeong,Terkki,Senior Staff
85394,1994-10-20,9999-01-01,Sastry,Conta,Senior Engineer
85399,1998-11-29,9999-01-01,Fei,Gomatam,Staff
85401,1994-04-10,9999-01-01,Petter,Ruemmler,Senior Staff
85406,1996-10-07,9999-01-01,Serap,Matzke,Senior Staff
85413,1999-08-09,9999-01-01,Eric,Validov,Engineer
85416,1993-07-30,9999-01-01,Haldun,Melton,Senior Engineer
85417,1995-06-24,9999-01-01,Gadiel,Papsdorf,Senior Staff
85433,1986-03-18,9999-01-01,Eberhardt,Stanfel,Senior Engineer
85437,1999-12-22,9999-01-01,Hatem,Hebden,Senior Staff
85439,1999-12-21,9999-01-01,Takahiro,Barbanera,Senior Engineer
85443,1999-04-19,9999-01-01,Ibibia,Uhrik,Senior Staff
85447,1998-08-09,9999-01-01,Adil,Bugrara,Senior Staff
85451,1996-02-17,9999-01-01,Kinh,Baca,Senior Engineer
85453,1997-08-06,9999-01-01,Shir,Michaeli,Senior Staff
85457,2000-06-25,9999-01-01,Gian,Edelhoff,Senior Staff
85459,1992-08-24,9999-01-01,Odinaldo,Denny,Senior Staff
85463,1996-02-03,9999-01-01,Kyoichi,Picht,Engineer
85466,1999-11-11,9999-01-01,Uzi,Harllee,Senior Engineer
85469,1994-06-23,9999-01-01,Sasan,Schmiedel,Senior Engineer
85470,1985-02-10,9999-01-01,Domenick,Mahmud,Technique Leader
85489,1988-09-12,9999-01-01,Adas,Zwicker,Senior Staff
85494,1992-08-16,9999-01-01,Lech,Gulik,Senior Staff
85501,1996-01-04,9999-01-01,Kirk,Iacovou,Senior Staff
85502,2001-03-02,9999-01-01,Selwyn,Suomi,Senior Staff
85504,1990-04-08,9999-01-01,Ghassan,Streit,Senior Engineer
85513,1994-04-11,9999-01-01,Yagil,Spieker,Senior Staff
85521,2000-08-01,9999-01-01,Karsten,Schwaller,Senior Staff
85522,1996-06-30,9999-01-01,Atilio,Reinhard,Senior Staff
85523,2000-05-07,9999-01-01,Elvis,Chinin,Senior Engineer
85524,2001-12-21,9999-01-01,Lillian,Tokunaga,Senior Engineer
85525,1992-01-24,9999-01-01,Chenyi,Schlenzig,Senior Staff
85526,1987-12-19,9999-01-01,Tzvetan,Frolund,Senior Engineer
85530,1995-05-24,9999-01-01,Bezalel,Matzov,Senior Staff
85532,1993-03-04,9999-01-01,Jinxi,Imataki,Senior Engineer
85537,1995-05-26,9999-01-01,Tzu,Bernatsky,Senior Staff
85539,1991-12-03,9999-01-01,Mayuko,Schiper,Senior Staff
85551,1998-08-04,9999-01-01,Mohit,Perry,Technique Leader
85552,1985-09-06,9999-01-01,Atilio,Perko,Senior Engineer
85553,2001-09-12,9999-01-01,Pranas,Blokdijk,Senior Staff
85555,1999-07-14,9999-01-01,Parke,Morrow,Engineer
85557,1997-10-31,9999-01-01,Mayumi,Nivat,Senior Staff
85561,1997-06-20,9999-01-01,Gina,Cichocki,Engineer
85565,1999-06-08,9999-01-01,Aron,Hatcliff,Senior Engineer
85570,1995-04-05,9999-01-01,Shigehito,Karlin,Senior Staff
85571,1998-11-02,9999-01-01,Jiong,Fabrizio,Engineer
85575,1997-05-31,9999-01-01,Kiyotoshi,Matzov,Senior Staff
85577,1998-06-12,9999-01-01,Deniz,Sadowski,Staff
85583,1999-08-24,9999-01-01,Sanjeeva,Hiyoshi,Engineer
85584,1997-06-14,9999-01-01,Shaowen,Malabarba,Engineer
85589,1985-12-13,9999-01-01,Amstein,Bressoud,Senior Engineer
85597,1997-11-27,9999-01-01,Zeydy,Vernadat,Engineer
85601,1995-09-06,9999-01-01,Huan,Ghelli,Engineer
85605,1998-06-01,9999-01-01,Zongyan,Emiris,Staff
85606,1993-01-28,9999-01-01,Anwar,Engberts,Technique Leader
85607,1997-08-21,9999-01-01,Yucai,Hertweck,Senior Engineer
85609,1998-05-11,9999-01-01,Otmar,Benner,Senior Engineer
85620,1997-12-30,9999-01-01,Yoshinari,Chvatal,Senior Staff
85621,1993-10-04,9999-01-01,Steen,Peha,Senior Staff
85622,1998-07-02,9999-01-01,Berthier,Dengi,Staff
85624,1993-06-15,9999-01-01,Ayonca,Keustermans,Senior Staff
85625,1990-08-28,9999-01-01,Shaibal,Denna,Senior Engineer
85627,1996-08-27,9999-01-01,Turgut,Toyoshima,Engineer
85631,1993-07-31,9999-01-01,Munehiro,Murtagh,Senior Staff
85633,1994-04-30,9999-01-01,Salvador,Snedden,Senior Staff
85641,1994-05-10,9999-01-01,Breannda,Buescher,Senior Staff
85645,1994-12-11,9999-01-01,Henk,Ashish,Assistant Engineer
85646,1999-06-09,9999-01-01,Remmert,Nittel,Staff
85647,1993-11-25,9999-01-01,Kristian,Waymire,Senior Staff
85648,1997-09-07,9999-01-01,Shirish,Gyorkos,Engineer
85654,1995-09-22,9999-01-01,Akeel,Kroll,Senior Staff
85656,1994-08-22,9999-01-01,Xinyu,Sundgren,Senior Engineer
85659,1998-02-11,9999-01-01,Somnath,Winter,Engineer
85661,1997-05-14,9999-01-01,Shaw,Piazza,Senior Staff
85669,1996-02-08,9999-01-01,Yishay,Denis,Senior Engineer
85671,1997-10-05,9999-01-01,Nathan,Kobuchi,Staff
85673,1996-09-05,9999-01-01,Susanta,Ramaiah,Technique Leader
85675,1987-08-22,9999-01-01,Ziya,Spell,Technique Leader
85677,1996-04-28,9999-01-01,Kristina,Jervis,Senior Staff
85687,1998-09-17,9999-01-01,Mary,Hammerschmidt,Senior Engineer
85692,1995-11-06,9999-01-01,Marin,Petersohn,Senior Engineer
85696,1998-08-11,9999-01-01,Wuxu,Mitzlaff,Senior Staff
85705,1995-05-25,9999-01-01,Kellie,Codenie,Senior Staff
85708,1999-05-23,9999-01-01,Steen,Otillio,Senior Engineer
85716,1994-01-11,9999-01-01,Kayoko,Klassen,Senior Engineer
85719,1998-01-17,9999-01-01,Satosi,Rosti,Senior Staff
85720,1993-11-24,9999-01-01,Guadalupe,Bojadziev,Technique Leader
85726,1999-08-04,9999-01-01,Erzsebet,Kroft,Staff
85729,1997-06-11,9999-01-01,Oscar,Lieberherr,Engineer
85730,1998-03-12,9999-01-01,Yucel,Velasco,Staff
85739,1985-09-15,9999-01-01,Fumino,Benzaken,Senior Engineer
85743,1999-05-27,9999-01-01,Ramalingam,Wissmann,Senior Staff
85747,2000-05-17,9999-01-01,Nathalie,Vingron,Senior Engineer
85755,1993-06-01,9999-01-01,Aloys,Ozeri,Senior Staff
85756,1989-01-27,9999-01-01,Aemilian,Waleschkowski,Senior Engineer
85757,2000-03-04,9999-01-01,Kannan,Bach,Senior Staff
85761,2000-01-26,9999-01-01,Kazuyasu,Hofting,Engineer
85768,1998-10-19,9999-01-01,Gaurav,Baez,Staff
85775,1999-03-21,9999-01-01,Georgy,Engberts,Senior Engineer
85776,1991-05-01,9999-01-01,Dante,Reutenauer,Senior Staff
85781,1998-03-14,9999-01-01,Jaihie,Speel,Senior Engineer
85784,1992-10-25,9999-01-01,Nechama,Cronau,Senior Staff
85786,1997-09-24,9999-01-01,Rafail,Chaudhuri,Senior Staff
85791,1996-10-27,9999-01-01,Geraldo,Rosenbaum,Engineer
85796,1998-01-17,9999-01-01,Honglan,Boissier,Staff
85799,1998-03-03,9999-01-01,Radhika,Parveen,Senior Staff
85802,1992-12-01,9999-01-01,Luisa,Neimat,Senior Engineer
85806,1999-09-16,9999-01-01,Jiafu,Porenta,Senior Staff
85808,1997-07-22,9999-01-01,Unal,Kermarrec,Senior Staff
85811,2002-06-13,9999-01-01,Dayanand,Bain,Senior Engineer
85812,1993-11-19,9999-01-01,Seshu,Erbe,Senior Engineer
85818,2001-02-08,9999-01-01,Kauko,Bharadwaj,Senior Engineer
85819,1995-08-01,9999-01-01,Gio,Benaini,Engineer
85825,2000-04-25,9999-01-01,Hongzhu,Zedlitz,Senior Staff
85826,2000-01-23,9999-01-01,Shaibal,Bale,Senior Engineer
85827,1994-01-16,9999-01-01,Basant,Schach,Senior Staff
85835,1996-10-07,9999-01-01,Pantung,Gyorkos,Senior Engineer
85840,1998-11-11,9999-01-01,Kazuhiko,Reinhart,Engineer
85846,2002-06-18,9999-01-01,Halsur,Erol,Senior Staff
85850,1988-02-20,9999-01-01,Leszek,Usdin,Senior Engineer
85859,1997-08-26,9999-01-01,Shmuel,Melichar,Senior Staff
85863,1996-06-04,9999-01-01,Moheb,Pettey,Staff
85866,2001-09-24,9999-01-01,Dinkar,Baek,Senior Staff
85872,1997-03-05,9999-01-01,Suebskul,dAstous,Senior Staff
85876,1995-04-20,9999-01-01,Kellyn,Merks,Engineer
85878,1998-09-03,9999-01-01,Franziska,Murtagh,Senior Engineer
85883,1999-06-30,9999-01-01,Takahito,Reghbati,Engineer
85884,1997-09-26,9999-01-01,Younwoo,Birge,Senior Staff
85892,1997-03-14,9999-01-01,Rasikan,Binkley,Engineer
85894,1996-08-29,9999-01-01,Teunis,Eugenio,Senior Engineer
85895,2000-06-14,9999-01-01,Sanjit,Heiserman,Senior Engineer
85899,1996-09-11,9999-01-01,Chinhyun,Zaiane,Senior Staff
85901,2001-07-22,9999-01-01,Tommaso,Hagimont,Senior Staff
85909,2002-04-12,9999-01-01,Billur,DiGiano,Senior Engineer
85910,1992-08-09,9999-01-01,Nishit,Lemarechal,Senior Staff
85913,1995-01-06,9999-01-01,Anwar,Rehfuss,Senior Engineer
85917,1999-04-16,9999-01-01,Fayez,Kaminger,Engineer
85920,1995-04-13,9999-01-01,Bernardo,Mahmud,Staff
85924,1994-06-18,9999-01-01,Gita,Menhardt,Senior Engineer
85929,1994-04-21,9999-01-01,Jaihie,Ashish,Staff
85939,1986-12-03,9999-01-01,Xinyu,Schlegelmilch,Senior Staff
85941,1992-07-22,9999-01-01,Sampalli,Lunt,Senior Staff
85942,1998-12-17,9999-01-01,Jaber,Sankaranarayanan,Engineer
85943,1999-12-14,9999-01-01,Mihalis,Yavatkar,Senior Engineer
85949,1999-04-18,9999-01-01,Thodoros,Penttonen,Senior Engineer
85958,1993-12-05,9999-01-01,Fusako,Vadhan,Senior Staff
85963,1989-05-09,9999-01-01,Yucel,Falco,Senior Engineer
85968,1996-04-10,9999-01-01,Idoia,Lorch,Technique Leader
85977,1999-02-04,9999-01-01,Gay,Nannarelli,Technique Leader
85980,1995-01-01,9999-01-01,Khalil,Marwedel,Senior Staff
85981,1999-05-08,9999-01-01,Moie,Swen,Senior Staff
85988,1996-12-12,9999-01-01,Aiichiro,Brlek,Senior Staff
85990,2001-11-27,9999-01-01,Saeko,Jakobus,Senior Engineer
85999,1987-07-21,9999-01-01,Arch,Dymetman,Senior Staff
86003,1993-02-20,9999-01-01,Khaled,Zielinski,Senior Engineer
86005,2000-01-16,9999-01-01,Sahrah,Samarati,Senior Staff
86011,1995-07-25,9999-01-01,Leen,Bahr,Staff
86014,1985-04-16,9999-01-01,Maris,Zeilberger,Technique Leader
86016,1997-03-08,9999-01-01,Eldridge,Compeau,Engineer
86023,1993-09-30,9999-01-01,Yuqun,Braunschweig,Senior Staff
86024,1999-04-03,9999-01-01,Gina,Pulkowski,Senior Engineer
86027,1998-03-31,9999-01-01,Rajmohan,Ariola,Staff
86029,1988-05-29,9999-01-01,Yuguang,Cronau,Senior Engineer
86036,1997-07-06,9999-01-01,Kazuhide,Bierman,Engineer
86037,2000-01-15,9999-01-01,Khaled,Badache,Staff
86045,1997-07-24,9999-01-01,Leah,Kavanagh,Engineer
86047,1998-07-20,9999-01-01,Ebru,Suppi,Engineer
86052,1993-01-26,9999-01-01,Hidekazu,Badache,Senior Staff
86054,1997-12-30,9999-01-01,Conor,Jiafu,Staff
86060,1993-10-06,9999-01-01,Arvind,Luce,Senior Staff
86062,1999-09-09,9999-01-01,Zengping,Anido,Senior Staff
86063,1997-10-18,9999-01-01,Bilhanan,Farrow,Engineer
86065,1993-09-21,9999-01-01,Suebskul,Fetvedt,Senior Engineer
86066,1997-06-18,9999-01-01,Marl,Shackel,Staff
86067,2001-08-24,9999-01-01,Zhilian,Oxman,Senior Staff
86070,1986-04-11,9999-01-01,Diederik,Restivo,Senior Engineer
86071,1998-08-04,9999-01-01,Premsyl,Kavvadias,Staff
86073,1995-12-29,9999-01-01,Moni,Aseltine,Staff
86074,1997-01-03,9999-01-01,Susanne,Zirintsis,Senior Staff
86081,2002-07-19,9999-01-01,Valery,Iwayama,Senior Staff
86082,1994-12-14,9999-01-01,Marsha,Redmiles,Senior Staff
86083,1986-09-30,9999-01-01,Parke,Spell,Senior Engineer
86092,1994-09-22,9999-01-01,Aral,Marchesini,Senior Engineer
86096,1995-12-22,9999-01-01,Heng,Gecseg,Engineer
86110,1997-06-08,9999-01-01,Alper,Shokrollahi,Engineer
86111,1994-07-11,9999-01-01,Flemming,Mondadori,Senior Engineer
86113,2002-02-17,9999-01-01,Maha,Picco,Senior Engineer
86133,1998-06-20,9999-01-01,Jongsuk,Serna,Senior Staff
86138,2000-04-21,9999-01-01,Michaela,Matzke,Senior Staff
86139,1994-09-24,9999-01-01,Arif,Lichtman,Senior Staff
86146,1993-07-27,9999-01-01,Phillip,Pelc,Technique Leader
86147,1995-06-03,9999-01-01,Saeed,Yurek,Staff
86155,1985-02-08,9999-01-01,Tadahiko,Luke,Technique Leader
86156,1998-05-11,9999-01-01,Toshiki,Shrader,Staff
86157,1996-05-11,9999-01-01,Kwangsub,Demizu,Engineer
86158,2000-03-15,9999-01-01,Emran,Kohling,Senior Engineer
86164,1998-12-13,9999-01-01,Adit,Rothe,Senior Staff
86166,1995-11-04,9999-01-01,Lech,Bade,Staff
86174,1998-05-21,9999-01-01,Zhilian,Baar,Senior Engineer
86175,1996-02-28,9999-01-01,Marc,Herbst,Senior Engineer
86178,1994-07-06,9999-01-01,Sakthirel,Krogh,Senior Staff
86181,1995-06-17,9999-01-01,Kwangyoen,Pettit,Staff
86183,1994-09-01,9999-01-01,Takahiro,Baja,Senior Engineer
86189,1998-01-18,9999-01-01,Xiaoshan,Erman,Senior Engineer
86195,1999-11-05,9999-01-01,Serap,Delaune,Engineer
86196,1998-12-22,9999-01-01,Ugo,Cincotta,Staff
86204,1990-06-17,9999-01-01,Iara,Seghrouchni,Senior Staff
86211,1993-05-16,9999-01-01,Shih,Vanwelkenhuysen,Senior Engineer
86214,1999-06-30,9999-01-01,Susanne,Fortenbacher,Senior Staff
86217,1999-03-20,9999-01-01,Mari,Asrin,Assistant Engineer
86218,1996-07-23,9999-01-01,Val,Matteis,Senior Engineer
86224,1998-04-07,9999-01-01,Shaunak,Ishibashi,Senior Staff
86225,1996-02-14,9999-01-01,Goncalo,Serdy,Senior Engineer
86230,1998-07-03,9999-01-01,Hugh,Chinin,Staff
86237,2001-07-03,9999-01-01,Tayeb,Francisci,Senior Staff
86239,1997-03-19,9999-01-01,Krister,Serre,Senior Engineer
86248,1999-08-04,9999-01-01,Radoslaw,Gils,Staff
86249,1996-09-15,9999-01-01,Muneo,Bergere,Senior Staff
86252,1996-03-20,9999-01-01,Mahendra,Selenyi,Staff
86256,1997-07-07,9999-01-01,Gift,Dulay,Senior Staff
86267,1997-07-22,9999-01-01,Masato,Guting,Senior Engineer
86269,1996-04-25,9999-01-01,Kristinn,Swift,Senior Staff
86270,1991-08-30,9999-01-01,Prodip,Menhoudj,Senior Staff
86271,1997-02-03,9999-01-01,Ipke,Llado,Senior Staff
86272,2000-02-29,9999-01-01,Moriyoshi,Gustavson,Senior Staff
86275,1998-04-22,9999-01-01,Ipke,Genin,Engineer
86281,1994-05-22,9999-01-01,Srinidhi,Conde,Senior Engineer
86282,1992-07-23,9999-01-01,Martien,Baak,Senior Staff
86284,1996-10-29,9999-01-01,Fabrizio,Wrigley,Engineer
86286,1997-12-01,9999-01-01,Somnath,Esposito,Senior Staff
86287,1990-07-15,9999-01-01,Masami,Liesche,Senior Staff
86290,1997-09-18,9999-01-01,Alselm,Willoner,Senior Engineer
86292,2002-07-26,9999-01-01,Shuho,Vural,Senior Staff
86297,1990-05-30,9999-01-01,Susuma,Feldmann,Technique Leader
86300,1997-08-07,9999-01-01,Pramod,Biros,Staff
86305,1997-08-05,9999-01-01,Nadjib,Weisert,Senior Engineer
86306,1997-12-06,9999-01-01,Persi,Krzyzanowski,Senior Staff
86308,1997-06-08,9999-01-01,Dipankar,Muhling,Engineer
86315,1997-09-09,9999-01-01,Dharmaraja,Matzov,Staff
86318,2001-11-30,9999-01-01,Djenana,Kusalik,Senior Engineer
86321,1994-04-14,9999-01-01,Shiv,Vasanthakumar,Engineer
86329,1997-04-15,9999-01-01,Margareta,Ibel,Engineer
86339,1999-02-20,9999-01-01,Raimond,Debuse,Staff
86340,1991-06-17,9999-01-01,Alselm,Anger,Senior Staff
86342,2002-07-21,9999-01-01,Marit,Boguraev,Senior Engineer
86345,1998-08-22,9999-01-01,Heather,Chiola,Senior Staff
86351,1987-06-15,9999-01-01,Jackson,Staylopatis,Senior Staff
86357,1985-07-04,9999-01-01,Rosalyn,Sessa,Technique Leader
86362,1999-11-09,9999-01-01,Uli,Bernick,Senior Staff
86364,1989-03-30,9999-01-01,Shushma,Decaestecker,Senior Engineer
86365,1999-04-01,9999-01-01,Subhash,Merey,Senior Staff
86369,1995-05-26,9999-01-01,Barton,Stemann,Senior Engineer
86372,1996-02-12,9999-01-01,Padma,Minakawa,Engineer
86381,1998-12-25,9999-01-01,Mario,Guardalben,Technique Leader
86382,1997-05-16,9999-01-01,Phule,Jiafu,Engineer
86388,1995-04-05,9999-01-01,Honglan,Gils,Engineer
86395,1989-01-14,9999-01-01,Duke,Grospietsch,Senior Staff
86398,2001-12-02,9999-01-01,Georg,Ananiadou,Senior Engineer
86404,1995-09-04,9999-01-01,Jungsoon,Quaggetto,Senior Engineer
86405,1992-05-08,9999-01-01,Sreekrishna,Bale,Senior Engineer
86408,2001-01-15,9999-01-01,Abdelwaheb,Narlikar,Senior Staff
86416,1988-12-17,9999-01-01,Kazuhiro,Budinsky,Senior Engineer
86418,1994-08-31,9999-01-01,Subbu,Peac,Senior Staff
86419,1999-11-25,9999-01-01,Tomofumi,Sinitsyn,Engineer
86426,1999-07-24,9999-01-01,Shimshon,Haraldson,Senior Staff
86436,2001-06-15,9999-01-01,Hilari,Kropf,Senior Staff
86437,2000-03-29,9999-01-01,Zvonko,Bednarek,Senior Engineer
86443,1997-08-27,9999-01-01,Takahiro,Hainaut,Senior Engineer
86445,1993-10-22,9999-01-01,Chaoyi,Wynblatt,Senior Staff
86446,2000-04-03,9999-01-01,Yoshimitsu,Awdeh,Senior Engineer
86448,1999-04-06,9999-01-01,Fumino,Garnier,Senior Engineer
86450,1998-08-19,9999-01-01,Bernt,Perly,Engineer
86453,1997-10-19,9999-01-01,Tran,Munke,Senior Staff
86459,1998-08-14,9999-01-01,Gritta,Etalle,Senior Staff
86463,1996-12-21,9999-01-01,Xiaoqiang,Baalen,Staff
86467,1996-02-03,9999-01-01,Takahiro,Bain,Engineer
86474,1999-07-07,9999-01-01,Holgard,Koyama,Senior Engineer
86476,1995-09-07,9999-01-01,Chinhyun,Pavlopoulou,Senior Engineer
86480,1999-08-27,9999-01-01,Navid,Tramer,Senior Engineer
86483,1994-02-27,9999-01-01,Shigenori,Gill,Senior Staff
86485,1998-02-13,9999-01-01,Visit,Basart,Engineer
86486,1998-11-16,9999-01-01,Danel,Leuchs,Staff
86487,1996-06-28,9999-01-01,Odoardo,Bierman,Staff
86491,1990-12-18,9999-01-01,Shuzo,Conta,Senior Engineer
86494,1988-12-30,9999-01-01,Masato,Perng,Senior Staff
86499,1994-01-08,9999-01-01,Lech,Escriba,Senior Staff
86513,1991-10-04,9999-01-01,Yishay,Murtha,Senior Staff
86516,1997-12-10,9999-01-01,Masadi,Gils,Senior Engineer
86520,1997-07-26,9999-01-01,Dante,Trumbly,Engineer
86527,2002-01-07,9999-01-01,Toshiko,Pollacia,Senior Staff
86534,1998-01-16,9999-01-01,Mohua,Staudhammer,Senior Engineer
86539,1994-10-06,9999-01-01,Adam,Junet,Senior Staff
86553,1996-09-30,9999-01-01,Odoardo,Rubsam,Staff
86554,1991-09-02,9999-01-01,George,Itschner,Senior Engineer
86559,1993-05-29,9999-01-01,Weiye,Tsukuda,Senior Engineer
86561,1993-08-16,9999-01-01,Thodoros,Frolund,Assistant Engineer
86564,1986-03-12,9999-01-01,Jaideep,Theuretzbacher,Senior Engineer
86574,1997-12-25,9999-01-01,Chinhyun,Dengi,Engineer
86575,1997-11-16,9999-01-01,Berthier,Sinitsyn,Staff
86593,1991-07-31,9999-01-01,Kellie,Grospietsch,Technique Leader
86600,1996-03-30,9999-01-01,Baocai,Baba,Senior Staff
86602,1999-11-01,9999-01-01,Makato,Sigstam,Senior Staff
86605,1999-11-27,9999-01-01,Sham,Barreiro,Senior Engineer
86608,1999-02-28,9999-01-01,Honglan,Shigei,Staff
86610,2000-04-10,9999-01-01,Reinhard,Llado,Senior Engineer
86612,1996-09-03,9999-01-01,Yuchang,McAffer,Senior Staff
86617,1998-09-22,9999-01-01,Mingsen,Desikan,Senior Staff
86618,1999-11-20,9999-01-01,Nidapan,Nicolson,Senior Staff
86619,2001-08-31,9999-01-01,Woody,Pashtan,Senior Engineer
86624,1999-03-15,9999-01-01,Youssef,Thibadeau,Engineer
86625,2001-11-30,9999-01-01,Amabile,Anger,Senior Engineer
86626,1994-06-16,9999-01-01,Sashi,Polajnar,Senior Staff
86627,1996-06-18,9999-01-01,Faiza,Lanteri,Senior Engineer
86629,1993-02-19,9999-01-01,Yolla,Sommer,Senior Staff
86631,1986-07-13,9999-01-01,Tristan,Isaac,Senior Engineer
86634,1990-04-29,9999-01-01,Odysseas,Terlouw,Technique Leader
86635,2000-11-22,9999-01-01,Lech,Gelosh,Engineer
86641,1993-07-15,9999-01-01,Kamran,Gladwell,Senior Engineer
86654,1991-03-28,9999-01-01,Jeane,Taubenfeld,Senior Staff
86667,1995-06-07,9999-01-01,King,Slobodova,Senior Engineer
86674,2002-04-16,9999-01-01,Fumiya,Candan,Senior Staff
86676,1998-06-20,9999-01-01,Aiichiro,Thummel,Staff
86678,1999-12-06,9999-01-01,KayLiang,Halevi,Senior Engineer
86690,2001-01-28,9999-01-01,Carrsten,Whitcomb,Senior Engineer
86691,1993-06-27,9999-01-01,Kagan,Serdy,Senior Staff
86693,2001-12-26,9999-01-01,Susumu,Ferretti,Senior Engineer
86696,1997-07-08,9999-01-01,Berto,Poupard,Senior Engineer
86697,2001-05-04,9999-01-01,Lobel,Kusalik,Senior Engineer
86699,1989-10-29,9999-01-01,Arif,Stanfel,Technique Leader
86706,1996-10-10,9999-01-01,Mariusz,Kinley,Staff
86710,2001-07-06,9999-01-01,Geoff,Slutz,Senior Engineer
86715,1997-10-07,9999-01-01,Katsuo,Farrag,Engineer
